movie_id,title,all_tags
2446,In Dreams (1999),"thriller, psychological, horror"
2447,Varsity Blues (1999),"teen, comedy, drama, sports, texas, football, strippers, mtv, cheerleading"
2448,Virus (1999),"laughable, horror, sci-fi, gore, alien, virus, predictable, scifi"
2449,"Garbage Pail Kids Movie, The (1987)","kids, children, comedy, acting, adventure, betamax, campy, puppets, cheesy"
2450,Howard the Duck (1986),"possession, chase, comedy, nonsense, anthropomorphic, adventure, betamax, marvel, aliens, silly, action, sci-fi, funny, puppets, fun"
2451,"Gate, The (1987)","horror, creepy, demons, suburbia, metal, betamax, boring, disturbing, weird, idiotic, hell"
2452,"Gate II: Trespassers, The (1990)","teens, sequels, demons, horror"
2453,"Boy Who Could Fly, The (1986)","family, drama, betamax, childhood, fantasy, inspirational"
2454,"Fly, The (1958)","mystery, horror, sci-fi, remade, classic, nonlinear, teleportation, tragedy"
2455,"Fly, The (1986)","betamax, insects, gruesome, saab, transformation, teleportation, fly, drama, etaege, effects, creepy, remake, tense, tragedy, clv, thriller, horror, romance, sci-fi"
2456,"Fly II, The (1989)","horror, sci-fi, sequels, betamax, teleportation, sequel"
2457,Running Scared (1986),"action, comedy, police, clv"
2458,Armed and Dangerous (1986),"chase, comedy, crime, betamax, original"
2459,"Texas Chainsaw Massacre, The (1974)","grindhouse, horror, gothic, cannibalism, atmospheric, slasher, menacing, remade, leatherface, betamax, clv, cannibals, grim, gruesome, disturbing, dvd, dark, tense"
2460,"Texas Chainsaw Massacre 2, The (1986)","humorous, quirky, splatter, slow, horror, campy, creepy, cliche, scary, slasher, menacing, betamax, boring, gruesome, unique, slick, unfunny, tense"
2461,Leatherface: Texas Chainsaw Massacre III (1990),"comedy, horror, slasher, thriller, franchise"
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),"murder, slasher, horror"
2463,Ruthless People (1986),"hilarious, comedy, kidnapping"
2464,Trick or Treat (1986),"splatter, horror"
2465,Deadly Friend (1986),"robot, betamax, splatter, horror"
2466,Belizaire the Cajun (1986),drama
2467,"Name of the Rose, The (Name der Rose, Der) (1986)","eco, murder, rated-r, mtskaf, monastery, betamax, crime, drama, investigation, whodunit, reviewed, medieval, dvd, mystery, self-mutilation, clv, thriller, inquisition, divx, book, censorship, religion"
2468,Jumpin' Jack Flash (1986),"spying, espionage, comedy, betamax, romance, thriller, action"
2469,Peggy Sue Got Married (1986),"teen, future, comedy, drama, slow, dvd-video, betamax"
2470,Crocodile Dundee (1986),"australia, humorous, comedy, clv, adventure, transphobia, crocodile, funny, outback"
2471,Crocodile Dundee II (1988),"australia, comedy, sequels, adventure, aborigines, action, sequel"
2472,Tough Guys (1986),"train, comedy"
2473,Soul Man (1986),"betamax, comedy, stereotypes"
2474,"Color of Money, The (1986)","drama, reviewed, bd-r, pool, mentor"
2475,52 Pick-Up (1986),"mystery, crime, betamax, thriller, action"
2476,Heartbreak Ridge (1986),"military, clv, betamax, war, action"
2477,Firewalker (1986),"adventure, betamax, clv"
2478,Â¡Three Amigos! (1986),"western, chase, quirky, comedy, humorous, light, madcap, upbeat, spoof, mexico, easygoing, goofy, silly, compadres, overrated, friendship, ole, parody"
2479,Gloria (1999),"drama, destiny, original, thriller, remake"
2480,Dry Cleaning (Nettoyage Ã  sec) (1997),drama
2481,My Name Is Joe (1998),"drama, romance, loneliness, drugs, addiction"
2482,Still Crazy (1998),"romance, original, comedy, musicians"
2483,"Day of the Beast, The (DÃ­a de la Bestia, El) (1995)","humorous, comedy, supernatural, stylized, adventure, priest, eerie, thriller, silly, gruesome, satirical, campy, dark, religion"
2484,Tinseltown (1997),"comedy, crime, drama"
2485,She's All That (1999),"teen, excess, comedy, owned, teenagers, nostalgia, romance, dule, remake, shakespeare, fun"
2486,"24 Hour Woman, The (1998)","comedy, drama, parenthood, original, predictable"
2487,"Blood, Guts, Bullets and Octane (1998)","comedy, pulp, original, dialogue, action"
2488,Peeping Tom (1960),"dvd-r, british, reflective, atmospheric, photography, criterion, voyeurism, drama, creepy, dvd-ram, tense, bd-r, understated, clv, thriller, horror, voyeurs, television, disturbing"
2489,Spanish Fly (1998),drama
2490,Payback (1999),"semi-bleak, clearplay, clever, narrated, atmospheric, r, classic, outsmarting, cinematography, thriller, calculating, revenge, remake, gangsters, action, violent, parody"
2491,Simply Irresistible (1999),"comedy, restaurant, food, romance, silly, romantic"
2492,20 Dates (1998),"romance, mockumentary, comedy, original"
2493,"Harmonists, The (1997)","germany, drama, nazis"
2494,"Last Days, The (1998)","historical, documentary, holocaust, biography, jews, nazis, hungary"
2495,"Fantastic Planet, The (PlanÃ¨te sauvage, La) (1973)","trippy, dreamlike, surrealism, atmospheric, vhs, animation, psychedelic, surreal, allegory, sci-fi"
2496,Blast from the Past (1999),"teen, romance, comedy, maybe"
2497,Message in a Bottle (1999),"romance, pastelosa, tear-jerker, romantic"
2498,My Favorite Martian (1999),"sci-fi, comedy, original"
2499,God Said 'Ha!' (1998),"touching, comedy, bizarre, disease, cancer"
2500,Jawbreaker (1999),"teen, comedy, murder, writing, fashion"
2501,October Sky (1999),"mining, aeronautics, patriotic, science, rocket, drama, research, engineering, hope, teacher, underdog, space, inspirational"
2502,Office Space (1999),"frivolous, characters, pua, rebellion, inicom, crime, satire, business, slacking, stupidity, jokes, own, dvd-video, terrific, overrated, cliches, fraud, office, dialogue, dvd, printer, technology, quirky, shenanigans, geeky, r, boring, revenge, quotable, divx, anomie, comedy, tps, slackers, stapler, workplace, hilarious, hypnosis, funny"
2503,"Apple, The (Sib) (1998)","blind, neighbors, twins, islam, criterion, drama, insularity, girls, gender, childhood, women, media, mirrors, fundamentalism, house, isolation, letters, marriage, friendship, religion, apple"
2504,200 Cigarettes (1999),"original, comedy, drama"
2505,8MM (1999),"mystery, drama, disgusting, bdsm, stylized, trash, thriller, hypocrisy, disturbing, pornography"
2506,"Other Sister, The (1999)","touching, comedy, drama, romance, disability"
2507,Breakfast of Champions (1999),"sci-fi, comedy"
2508,"Breaks, The (1999)",comedy
2509,Eight Days a Week (1997),"teen, comedy"
2510,Just the Ticket (1999),"romance, original, comedy, romantic"
2511,"Long Goodbye, The (1973)","humorous, quirky, film-noir, deadpan, crime, murder, wry, sardonic, altman, cynical, irreverent, satirical"
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)","bleak, drama, hokaido, japan, remake, village"
2513,Pet Sematary (1989),"horror, creepy, cemetery, zombies, cemetary, campy, psychological, tense"
2514,Pet Sematary II (1992),"halloween, comedy, splatter, horror, sequels"
2515,Children of the Corn II: The Final Sacrifice (1993),"religion, journalism, racism, sarcasm, investigation, ethnicity, slang, preaching, cult, interesting, stupid, voodoo, original, predictable, fire, disappointing, illogical, lame, horror, gore, sequels, fake, death, silly, weird, paranormal, funny, relationships"
2516,Children of the Corn III (1994),"r, splatter, demons, horror"
2517,Christine (1983),"music, cars, horror, betamax, revenge, hulu"
2518,Night Shift (1982),"prostitution, comedy"
2519,House on Haunted Hill (1959),"drama, horror, creepy, ghosts, remade, bd-r, dvd-video, thriller"
2520,Airport (1970),"drama, airport, todd-ao, bd-r, clv"
2521,Airport 1975 (1974),"drama, airport, disaster, aviation, thriller, original, action"
2522,Airport '77 (1977),"airport, disaster, drama, clv"
2523,Rollercoaster (1977),"suspenseful, chase, drama, sensurround, disaster, bd-r, thriller"
2524,"Towering Inferno, The (1974)","drama, disaster, clv, adventure, thriller, action"
2525,Alligator (1980),"action, horror, betamax, monster, sci-fi, monsters"
2526,Meteor (1979),"space, sci-fi, dvd-ram"
2527,Westworld (1973),"western, dvd-r, infidelity, downbeat, suspense, bd-r, dvd-ram, androids, thriller, cyborgs, futuristic, action, sci-fi, robots"
2528,Logan's Run (1976),"etaege, iconic, avi, violence, dystopia, utopia, adventure, classic, bd-r, bd-video, post-apocalyptic, betamax, aging, futuristic, action, sci-fi"
2529,Planet of the Apes (1968),"script, forceful, acting, drama, rousing, dystopia, dvd-ram, dramatic, post-apocalyptic, dvd, nightmare, tense, astronauts, nudity, vhs, original, satirical, allegory, paranoid, violence, bd-video, seen, action, sci-fi"
2530,Beneath the Planet of the Apes (1970),"mutants, dvd-ram, concept, bd-video, post-apocalyptic, allegory, action, sci-fi, doomsday"
2531,Battle for the Planet of the Apes (1973),"future, dvd-ram, bd-video, post-apocalyptic, action, sci-fi"
2532,Conquest of the Planet of the Apes (1972),"attack, future, rebellion, torture, survivor, gorilla, racism, dvd-ram, bd-video, riot, revolution, futuristic, freedom, action, sci-fi, tense, sequel, slavery"
2533,Escape from the Planet of the Apes (1971),"future, dvd-ram, bd-video, allegory, action, sci-fi, astronauts"
2534,Avalanche (1978),"wintry, action, disaster"
2535,Earthquake (1974),"drama, disaster, clv, betamax, thriller, action"
2536,"Concorde: Airport '79, The (1979)","airport, franchise, disaster, drama"
2537,Beyond the Poseidon Adventure (1979),"adventure, sequels, sequel"
2538,Dancemaker (1998),documentary
2539,Analyze This (1999),"deniro, crazy, comedy, gangster, psychiatrist, mob, mafia, bibliothek, humour, crystal, unfunny, funny, psychology"
2540,"Corruptor, The (1999)","crime, drama, thriller, gangsters, action"
2541,Cruel Intentions (1999),"teen, drama, clearplay, betrayal, manipulation, teens, r, kaf, get, seduction, baby, lebbat"
2542,"Lock, Stock & Two Smoking Barrels (1998)","frivolous, british, marijuana, locusts, drugs, stylish, england, crime, humor, london, derivative, sting, dvd-video, guns, gunfight, fast-paced, dvd, dull, owned, amazing, slow, debt, vhs, boring, thriller, poker, unique, watched, booze, divx, fun, gangster, comedy, cliche, violence, hilarious, funny"
2543,Six Ways to Sunday (1997),"mafia, comedy, brutality"
2544,"School of Flesh, The (Ãcole de la chair, L') (1998)","drama, obsession, romance, intimate, relationships"
2545,Relax... It's Just Sex (1998),"lesbian, comedy, queer, gay"
2546,"Deep End of the Ocean, The (1999)","boring, family, drama"
2547,Harvest (1998),drama
2548,"Rage: Carrie 2, The (1999)","suicide, telekenisis, sequel, horror"
2549,Wing Commander (1999),"aliens, nostalgic, space, action, sci-fi, scifi"
2550,"Haunting, The (1963)","music, british, supernatural, horror, gothic, suspense, scary, ghosts, remade, classic, independence, bd-r, dvd-ram, eerie, thriller, paranormal, psychological"
2551,Dead Ringers (1988),"drama, horror, doctors, obsession, brothers, drugs, clv, betamax, twins, thriller, psychological, siblings, disturbing, criterion, addiction, tragedy"
2552,My Boyfriend's Back (1993),"comedy, zombie, zombies, original, irreverent"
2553,Village of the Damned (1960),"dvd-r, horror, creepy, remade, bd-r, dvd-ram, thriller, allegory, sci-fi"
2554,Children of the Damned (1963),"frightening, horror, bd-r, thriller, allegory, sci-fi, sequel"
2555,Baby Geniuses (1999),"horrible, comedy, inane"
2556,Telling You (1998),"romance, comedy, drama"
2557,I Stand Alone (Seul contre tous) (1998),"brutality, misanthrope, drama, favorites, loneliness, thriller, nonlinear, disturbing, dark"
2558,Forces of Nature (1999),"romance, comedy, romantic"
2559,"King and I, The (1999)","children, vhs, cartoon, animation, animated"
2560,Ravenous (1999),"survival, horror, cannibalism, wilderness, legend, thriller, wendigo, vampires, unconventional"
2561,True Crime (1999),"alcoholism, crime, death, thriller, suspense"
2562,Bandits (1997),"music, german, drama"
2563,Dangerous Beauty (1998),"historical, venice, drama, courtesan, biography, flat, history, empowerment, italy, idealized, feminist"
2564,"Empty Mirror, The (1996)",drama
2565,"King and I, The (1956)","music, acting, royalty, drama, dance, broadway, entertaining, siam, reviewed, vhs, clv, romance, characters, musical, emotional, story"
2566,Doug's 1st Movie (1999),"children, animation, disney, cartoon"
2567,EDtv (1999),"comedy, celebrity, satirical, television"
2568,"Mod Squad, The (1999)","action, original, crime"
2569,Among Giants (1998),"comedy, drama, romance, melancholic, shallow"
2570,"Walk on the Moon, A (1999)","drama, infidelity, erotic, romance, adultery, bittersweet"
2571,"Matrix, The (1999)","consciousness, ohsoso, internet, soundtrack, savior, super-hero, rebellious, gun-fu, brilliant, creative, dvd, mindfuck, visceral, smart, science, solipsism, thought-provoking, pseudo-philosophical, virtual, matrix, romance, mf, sci-fi, maquinas, pretentious, hacker, script, trinity, philosophical, riveting, acting, philosopical, surprising, effects, dvd-video, futuro, surreal, epic, technology, owned, visual, morpheus, combat, r, realidad, watched, scifi, violence, ominous, cool, action, cyberpunk, intense, fiction, ulhas, philosophy, complex, dark, reality, hacking, drama, dated, hackers, guns, avi, neo, boring, thriller, original, awareness, machines, reflective, scope, atmospheric, confusing, ontoleptic, braininavat, distopia, gnosticism, bullettime, dystopia, stylized, own, visionary, post-apocalyptic, anti-authoritarian, story, geeky, tv, conspiracy, fantasy, computers, favorites"
2572,10 Things I Hate About You (1999),"teen, comedy, clever, geeks, feminism, teenager, romance, seattle, enjoyable, shakespeare, romantic, sunny, adaptation, fun"
2573,Tango (1998),"musical, drama, dance"
2574,"Out-of-Towners, The (1999)","original, comedy, remake"
2575,"Dreamlife of Angels, The (Vie rÃªvÃ©e des anges, La) (1998)","buy, gritty, drama, strange, drab, understated, boring, talky, intimate, compassionate, downbeat"
2576,"Love, etc. (1996)",drama
2577,Metroland (1997),"comedy, drama, sexuality, sexual, relationships"
2578,"Sticky Fingers of Time, The (1997)","slash, sci-fi, lesbian, scifi"
2579,Following (1998),"masterpiece, mystery, flashbacks, crime, underrated, r, thriller, storytelling, neo-noir, noir, unique, overrated, mindfuck, criterion, interesting, psychology"
2580,Go (1999),"humorous, comedy, crime, rave, teenagers, gambling, christmas, btaege, own, storytelling, revenge, cliches, cashier, drugs"
2581,Never Been Kissed (1999),"teen, comedy, romance, yucky, silly"
2582,Twin Dragons (Shuang long hui) (1992),"action, siblings, comedy, clever, witty, slapstick, hilarious, lighthearted, twins"
2583,Cookie's Fortune (1999),"comedy, drama, eccentricity, altman, boring, non-obvious"
2584,Foolish (1999),comedy
2585,"Lovers of the Arctic Circle, The (Los Amantes del CÃ­rculo Polar) (1998)","nature, school, seasons, spanish, drama, finland, teens, bluish, polarity, storytelling, childhood, landscape, airplane, juxtaposition, finns, circular, destiny, abroad, masturbation, romance, coincidences, filmifriikki, nonlinear, duality"
2586,Goodbye Lover (1999),"comedy, crime, sexy, thong, thriller, neo-noir, blonde"
